"Subject_Course","CRN","Title","Instructional_Method","Schedule_Type","Accounting_Method","Units","BUILDING","ROOM","DAYS","Time","Ptrm","Start_Date","End_Date","Max_Enroll","Actual_Enroll","WAIT_CAPACITY","Wait_List","Status","Instructor","CAMPUS"
"MATH 011",20710,"Structure and Concepts 2",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"MATH 035",21559,"Precalculus A",02,02,W,4,SANJQN,N/A,MTWR,"9:10AM - 10:00AM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MATH 035",21645,"Precalculus A",02S,02,W,4,SANJQN,1,MTWR,"9:10AM - 10:00AM",1,1/12/2026,5/20/2026,20,0,0,0,A,Staff,COS
"MATH 035",21651,"Precalculus A",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,ONC
"MATH 035",21652,"Precalculus A",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,0,0,A,Staff,ONC
"MATH 044",20751,"College Algebra",02S,02,W,4,SANJQN,1,MTWR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,20,0,0,0,A,Staff,COS
"MATH 044",20752,"College Algebra",02S,02,W,4,SANJQN,1,MW,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"MATH 044",20753,"College Algebra",02,02,W,4,YOKUT,11,TR,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,48,0,10,0,A,Staff,COS
"MATH 044",20754,"College Algebra",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"MATH 044",20991,"College Algebra",02,02,W,4,SANJQN,1,MW,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 044",20992,"College Algebra",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"MATH 044",21160,"College Algebra",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"MATH 044",21314,"College Algebra",02,02,W,4,SANJQN,1,MTWR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MATH 054",21213,"Precalculus B",02,02,W,4,SANJQN,1,MTWR,"8:10AM - 9:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 054",21214,"Precalculus B",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"MATH 054",21215,"Precalculus B",DE,02,IW,4,LINHS,N/A,F,"10:05AM - 11:35AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,LIN
"MATH 054",21215,"Precalculus B",DE,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,LIN
"MATH 054",21350,"Precalculus B",02,02,W,4,YOKUT,13,MW,"12:10PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 054",21365,"Precalculus B",02,02,W,4,TCCB,B121,TR,"3:10PM - 5:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"MATH 054",21482,"Precalculus B",DE,02,IW,4,EXEHS,N/A,M,"1:05PM - 1:55PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"MATH 054",21482,"Precalculus B",DE,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"MATH 054",21553,"Precalculus B",02,02,W,4,YOKUT,11,MTWR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 054",21655,"Precalculus B",02,02,IW,4,HACEDU,E94,TR,"1:40PM - 3:30PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"MATH 065",20258,"Calculus 1",02,02,W,4,YOKUT,11,MW,"4:10PM - 6:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 065",20259,"Calculus 1",02,02,W,4,JMUIR,JM223,MTWR,"8:10AM - 9:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 065",20260,"Calculus 1",02,02,W,4,YOKUT,13,MTWR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"MATH 065",20515,"Calculus 1",02,02,W,4,YOKUT,13,TR,"7:10AM - 9:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"MATH 065",21349,"Calculus 1",02,02,W,4,YOKUT,11,MW,"12:10PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 065",21647,"Calculus 1",02S,02,W,4,KAWEAH,203,MW,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 065",21649,"Calculus 1",02,02,W,4,KAWEAH,203,MW,"1:10PM - 3:00PM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 065",21656,"Calculus 1",02,02,W,4,TCCB,B121,TR,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"MATH 066",20321,"Calculus 2",02,02,W,4,YOKUT,13,MW,"7:10AM - 9:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"MATH 066",20582,"Calculus 2",02,02,W,4,YOKUT,11,TR,"4:10PM - 6:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 066",21162,"Calculus 2",02,02,W,4,KAWEAH,201,MW,"12:10PM - 2:00PM",1,1/12/2026,5/20/2026,28,0,10,0,A,Staff,COS
"MATH 066",21351,"Calculus 2",02,02,W,4,KAWEAH,203,MTWR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 067",20583,"Calculus 3",02,02,W,4,KAWEAH,201,MTWR,"8:10AM - 9:00AM",1,1/12/2026,5/20/2026,28,0,10,0,A,Staff,COS
"MATH 067",20711,"Calculus 3",02,02,W,4,KAWEAH,201,MTWR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,28,0,10,0,A,Staff,COS
"MATH 080",20712,"Linear Algebra",02,02,W,4,SEQUOA,154,TR,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 081",20053,"Differential Equations",02,02,W,5,KAWEAH,203,MTWRF,"8:10AM - 9:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MATH 310",20584,"Support-Struct. & Concepts 1",022,02,W,1,YOKUT,13,T,"5:10PM - 6:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"MATH 310",20853,"Support-Struct. & Concepts 1",022,72,IW,1,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,ONC
"MATH 335",21646,"Support for Precalculus A",022,02,W,2,SANJQN,1,MW,"10:10AM - 11:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,COS
"MATH 335",21653,"Support for Precalculus A",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,0,0,A,Staff,ONC
"MATH 344",20713,"Support for College Algebra",022,02,W,2,SANJQN,1,MW,"5:10PM - 6:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"MATH 344",20714,"Support for College Algebra",022,02,W,2,SANJQN,1,TR,"10:10AM - 11:00AM",1,1/12/2026,5/20/2026,20,0,0,0,A,Staff,COS
"MATH 344",20755,"Support for College Algebra",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"MATH 344",21161,"Support for College Algebra",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"MATH 375",21648,"Support for Calculus 1",022,02,W,2,KAWEAH,203,T,"9:10AM - 10:00AM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 375",21648,"Support for Calculus 1",022,04,W,2,KAWEAH,203,T,"10:10AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 375",21648,"Support for Calculus 1",022,04,W,2,KAWEAH,203,R,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 375",21650,"Support for Calculus 1",022,02,W,2,KAWEAH,203,T,"1:10PM - 2:00PM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 375",21650,"Support for Calculus 1",022,04,W,2,KAWEAH,203,T,"2:10PM - 3:00PM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"MATH 375",21650,"Support for Calculus 1",022,04,W,2,KAWEAH,203,R,"1:10PM - 3:00PM",1,1/12/2026,5/20/2026,32,0,0,0,A,Staff,COS
"STAT 321",21586,"Support - Intro. to Statistics",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT 321",21588,"Support - Intro. to Statistics",022,02,W,2,KAWEAH,204A,MW,"2:10PM - 3:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT 321",21590,"Support - Intro. to Statistics",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT 321",21592,"Support - Intro. to Statistics",022,02,W,2,JMUIR,JM223,MW,"9:10AM - 10:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT 321",21594,"Support - Intro. to Statistics",022,02,W,2,KAWEAH,204A,TR,"5:10PM - 6:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT 321",21598,"Support - Intro. to Statistics",022,02,W,2,JMUIR,JM223,TR,"9:10AM - 10:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,COS
"STAT 321",21600,"Support - Intro. to Statistics",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT 321",21606,"Support - Intro. to Statistics",OL,72,W,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,Staff,TCC
"STAT 321",21608,"Support - Intro. to Statistics",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,15,0,0,0,A,Staff,ONC
"STAT 321",21611,"Support - Intro. to Statistics",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT 321",21620,"Support - Intro. to Statistics",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,36,0,0,0,A,Staff,ONH
"STAT 321",21627,"Support - Intro. to Statistics",02,02,W,2,TCCB,B121,MW,"12:10PM - 1:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,TCC
"STAT 321",21631,"Support - Intro. to Statistics",ONN,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT 321",21634,"Support - Intro. to Statistics",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT 321",21636,"Support - Intro. to Statistics",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,36,0,0,0,A,Staff,ONH
"STAT 321",21638,"Support - Intro. to Statistics",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT C1000",21584,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21585,"Introduction to Statistics",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT C1000",21587,"Introduction to Statistics",02S,02,W,4,KAWEAH,204A,MW,"3:10PM - 5:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT C1000",21589,"Introduction to Statistics",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT C1000",21591,"Introduction to Statistics",02S,02,W,4,JMUIR,JM223,MW,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT C1000",21593,"Introduction to Statistics",02S,02,W,4,KAWEAH,204A,TR,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT C1000",21595,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21596,"Introduction to Statistics",02,02,W,4,JMUIR,JM223,TR,"2:10PM - 4:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21597,"Introduction to Statistics",02S,02,W,4,JMUIR,JM223,TR,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21599,"Introduction to Statistics",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT C1000",21601,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21602,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21603,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21604,"Introduction to Statistics",02,02,W,4,HACEDU,E67,TR,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,36,0,10,0,A,Staff,HAC
"STAT C1000",21605,"Introduction to Statistics",02,02,W,4,TCCB,B121,MW,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,Staff,TCC
"STAT C1000",21607,"Introduction to Statistics",02S,02,W,4,TCCB,B121,TR,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,15,0,0,0,A,Staff,TCC
"STAT C1000",21609,"Introduction to Statistics",02,02,W,4,TCCB,B121,MW,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"STAT C1000",21610,"Introduction to Statistics",02,02,W,4,TCCB,B121,TR,"5:10PM - 7:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,TCC
"STAT C1000",21612,"Introduction to Statistics",02,02,W,4,KAWEAH,204A,MW,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21613,"Introduction to Statistics",02,02,W,4,SEQUOA,156,MTWR,"10:10AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21614,"Introduction to Statistics",02,02,W,4,SEQUOA,156,TR,"1:10PM - 3:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21615,"Introduction to Statistics",02,02,W,4,HACEDU,E67,MW,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"STAT C1000",21616,"Introduction to Statistics",02,02,W,4,HACEDU,E67,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"STAT C1000",21617,"Introduction to Statistics",02,02,W,4,TCCB,B121,MW,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,TCC
"STAT C1000",21618,"Introduction to Statistics",02,02,W,4,TCCB,B121,TR,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,TCC
"STAT C1000",21619,"Introduction to Statistics",02S,02,W,4,HACEDU,N/A,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,36,0,0,0,A,Staff,HAC
"STAT C1000",21621,"Introduction to Statistics",02,02,W,4,JMUIR,JM223,MW,"1:10PM - 3:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21622,"Introduction to Statistics",02,02,W,4,KAWEAH,204A,MW,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21623,"Introduction to Statistics",02,02,W,4,KAWEAH,204A,TR,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21624,"Introduction to Statistics",02,02,W,4,SEQUOA,156,MTWR,"8:10AM - 9:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21625,"Introduction to Statistics",02,02,W,4,TCCB,B121,TR,"5:10PM - 7:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"STAT C1000",21626,"Introduction to Statistics",02S,02,W,4,TCCB,B121,MW,"10:10AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,TCC
"STAT C1000",21628,"Introduction to Statistics",02,02,W,4,SEQUOA,156,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21629,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21630,"Introduction to Statistics",ONS,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,ONC
"STAT C1000",21632,"Introduction to Statistics",02,02,W,4,SEQUOA,156,MTWR,"7:10AM - 8:00AM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT C1000",21635,"Introduction to Statistics",02S,02,W,4,HACEDU,N/A,TR,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,36,0,0,0,A,Staff,HAC
"STAT C1000",21637,"Introduction to Statistics",02S,02,W,4,KAWEAH,204A,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,40,0,0,0,A,Staff,COS
"STAT C1000",21639,"Introduction to Statistics",02,02,W,4,KAWEAH,204A,TR,"7:10AM - 9:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"STAT C1000",21640,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21641,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21642,"Introduction to Statistics",DE,02,W,4,HANSPH,N/A,MTRF,"10:30AM - 11:20AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,HAN
"STAT C1000",21654,"Introduction to Statistics",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"STAT C1000",21659,"Introduction to Statistics",DE,02,IW,4,EXEHS,N/A,M,"1:05PM - 2:05PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"STAT C1000",21659,"Introduction to Statistics",DE,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"STAT C1000",21643,"Introduction to Statistics",ON,72,ID,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,2/3/2025,5/21/2025,40,0,10,0,A,Staff,ONC
"STAT C1000",21644,"Introduction to Statistics",ON,72,ID,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,2/3/2025,5/21/2025,40,0,10,0,A,Staff,ONC
"HLTH 405",21435,"Rehabilitation Aide",OH,04,P,0,HOSPRK,HR110,M,"5:30PM - 7:30PM",O,2/2/2026,2/2/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21435,"Rehabilitation Aide",OH,72,P,0,HYBRID,N/A,XX,"12:00AM - 12:00AM",O,2/2/2026,3/2/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21435,"Rehabilitation Aide",OH,04,P,0,HOSPRK,HR126,S,"9:10AM - 4:00PM",O,2/7/2026,2/7/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21435,"Rehabilitation Aide",OH,04,P,0,HOSPRK,HR126,S,"9:10AM - 4:00PM",O,2/21/2026,2/21/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21974,"Rehabilitation Aide",OH,04,P,0,HOSPRK,HR110,M,"5:30PM - 7:30PM",O,2/2/2026,2/2/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21974,"Rehabilitation Aide",OH,72,P,0,HYBRID,N/A,XX,"12:00AM - 12:00AM",O,2/2/2026,3/2/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21974,"Rehabilitation Aide",OH,04,P,0,HOSPRK,HR113,S,"9:10AM - 4:00PM",O,2/7/2026,2/7/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 405",21974,"Rehabilitation Aide",OH,04,P,0,HOSPRK,HR113,S,"9:10AM - 4:00PM",O,2/21/2026,2/21/2026,15,0,0,0,A,"Sousa, J",COS
"HLTH 406",20449,"CPR for Health Care Providers",04,04,P,0,HOSPRK,N/A,S,"9:10AM - 6:00PM",O,3/14/2026,3/14/2026,8,0,4,0,A,Staff,COS
"HLTH 406",20485,"CPR for Health Care Providers",04,04,P,0,HOSPRK,N/A,S,"9:10AM - 6:00PM",O,3/21/2026,3/21/2026,8,0,4,0,A,Staff,COS
"HLTH 406",20520,"CPR for Health Care Providers",04,04,P,0,HOSPRK,N/A,S,"9:10AM - 6:00PM",O,2/21/2026,2/21/2026,8,0,4,0,A,Staff,COS
"HLTH 406",20521,"CPR for Health Care Providers",04,04,P,0,HOSPRK,N/A,S,"9:10AM - 6:00PM",O,3/7/2026,3/7/2026,8,0,4,0,A,Staff,COS
"HLTH 406",20522,"CPR for Health Care Providers",04,04,P,0,HOSPRK,N/A,S,"9:10AM - 6:00PM",O,1/17/2026,1/17/2026,8,0,4,0,A,Staff,COS
"HLTH 406",20523,"CPR for Health Care Providers",04,04,P,0,HOSPRK,N/A,S,"9:10AM - 6:00PM",O,4/25/2026,4/25/2026,8,0,4,0,A,Staff,COS
"NURS 106",20085,"Cultural Comptcy in Healthcare",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Dilbeck, E",ONC
"NURS 106",21972,"Cultural Comptcy in Healthcare",DE,02,W,3,EXEHS,N/A,MWF,"9:08AM - 10:08AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"NURS 106",21973,"Cultural Comptcy in Healthcare",02,02,W,3,EXEHS,N/A,MWF,"10:15AM - 11:15AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"NURS 121",20727,"Fundamentals for Nursing",06,02,P,6,HOSPRK,HR129,M,"1:40PM - 4:30PM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",20727,"Fundamentals for Nursing",06,02,P,6,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",20727,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,TW,"12:00AM - 12:00AM",1,1/13/2026,2/4/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",20727,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,T,"12:00AM - 12:00AM",1,2/10/2026,3/11/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21219,"Fundamentals for Nursing",06,02,P,6,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,5,0,0,0,A,"Childers, C",COS
"NURS 121",21219,"Fundamentals for Nursing",06,02,P,6,HOSPRK,HR129,M,"7:10AM - 10:00AM",1,1/12/2026,5/20/2026,5,0,0,0,A,"Childers, C",COS
"NURS 121",21219,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,TW,"12:00AM - 12:00AM",1,1/13/2026,2/4/2026,5,0,0,0,A,"Childers, C",COS
"NURS 121",21219,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,T,"12:00AM - 12:00AM",1,2/10/2026,3/10/2026,5,0,0,0,A,"Childers, C",COS
"NURS 121",21220,"Fundamentals for Nursing",06,02,P,6,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Childers, C",COS
"NURS 121",21220,"Fundamentals for Nursing",06,02,P,6,HOSPRK,HR129,M,"7:10AM - 10:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Childers, C",COS
"NURS 121",21220,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,RF,"12:00AM - 12:00AM",1,1/15/2026,2/6/2026,10,0,0,0,A,"Childers, C",COS
"NURS 121",21220,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,W,"12:00AM - 12:00AM",1,2/11/2026,3/11/2026,10,0,0,0,A,"Childers, C",COS
"NURS 121",21458,"Fundamentals for Nursing",06,02,P,6,HOSPRK,HR129,M,"1:40PM - 4:30PM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21458,"Fundamentals for Nursing",06,02,P,6,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21458,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,RF,"12:00AM - 12:00AM",1,1/15/2026,2/6/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21458,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,W,"12:00AM - 12:00AM",1,2/11/2026,3/11/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21459,"Fundamentals for Nursing",06,02,P,6,HOSPRK,HR129,M,"1:40PM - 4:30PM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21459,"Fundamentals for Nursing",06,02,P,6,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,10,0,0,0,A,"Carlsen, H",COS
"NURS 121",21459,"Fundamentals for Nursing",06,04,P,6,N/A,N/A,TW,"12:00AM - 12:00AM",1,1/13/2026,2/4/2026,10,0,0,0,A,"Carlsen, H",COS
